observation_id,project_id,project_code,serial_no,project_name,agency,state,sector,report_date,approval_date,approval_date_revised,original_cost_crore,revised_cost_crore,anticipated_cost_crore,cost_overrun_original_crore,cost_overrun_revised_crore,cumulative_expenditure_crore,original_completion_date,revised_completion_date,anticipated_completion_date,time_overrun_original_months,time_overrun_revised_months,additional_delay_months,milestones_achieved,milestones_total,physical_progress_pct,delay_reason,status,source.report,source.table,source.page,source.serial_no
FR_200307_001,,,1,"TARAPUR ATOMIC POWER PROJECT, TARAPUR,MAHARASHTRA (NPCIL)",NPCIL,,ATOMIC ENERGY,2003-07,1991-01,1997-12,3447.06,6421.0,6525.0,3077.94,104.0,3454.0,2007-01,,2007-01,0.0,,,43,103,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,1
FR_200307_002,,,2,"KAIGA ATOM IC POWER PROJECT 3 & 4 UNITS, KAIGA",,,ATOMIC ENERGY,2003-07,2001-05,,4213.0,,3282.0,-931.0,,670.0,2009-10,,2007-09,-25.0,,,11,75,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,2
FR_200307_003,,,3,"RAJASTHAN ATOMIC POWER PROJECT 5 & 6, RAWAT BHATA",,,ATOMIC ENERGY,2003-07,2002-04,,3072.0,,3072.0,0.0,,269.0,2008-02,,2008-02,0.0,,,10,75,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,3
FR_200307_004,,,4,KUDANKULAM APP (NPCIL),NPCIL,,ATOMIC ENERGY,2003-07,2001-12,,13171.0,,13171.0,0.0,,1882.0,2008-12,,2008-12,0.0,,,13,119,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,4
FR_200307_005,,,5,TPS-I EXP.(NLC),NLC,,COAL,2003-07,1996-02,2001-12,1590.58,1420.27,1423.47,-167.11,3.2,1185.98,2001-03,2002-05,2003-12,33.0,19.0,,12,16,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,5
FR_200307_006,,,6,POOTKI BALIHARI UG,,,COAL,2003-07,1983-12,1997-04,199.87,199.87,182.6,-17.27,-17.27,171.13,1994-03,2000-03,2004-03,120.0,48.0,6.0,2,2,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,6
FR_200307_007,,,7,NIGAHI OC EXPANSION(NCL),NCL,,COAL,2003-07,1997-07,,1846.49,,1846.49,0.0,,1266.65,2004-03,,2004-03,0.0,,,7,14,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,7
FR_200307_008,,,8,JHANJRA U.G. (ECL),ECL,,COAL,2003-07,1982-12,1995-08,184.55,403.96,386.44,201.89,-17.52,364.09,1994-03,1998-03,2004-03,120.0,72.0,12.0,1,1,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,8
FR_200307_009,,,9,DUDHICHUA (NCL),NCL,,COAL,2003-07,1992-08,2001-03,868.93,1281.39,1281.39,412.46,0.0,1150.8,1998-03,2004-03,2004-03,72.0,0.0,,3,4,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,9
FR_200307_010,,,10,JHARKHAND OC(CCL),CCL,,COAL,2003-07,1998-10,,110.89,,110.89,0.0,,51.18,2004-03,,2004-03,0.0,,,5,6,,,,MonthlyFR_july_2003.pdf,Sector-Wise analysis of projects,6,10
